phase,mod_id,mod_name,object_type,object_name,source_file,source_exists,source_has_ai_weight,policy_recommendation,priority_band,minimum_v1_intervention,status,reason
P11,1121692237,Gigastructural Engineering & More (4.4),ship_size,rs_battlecruiser,common/ship_sizes/!_giga_placeholder_ships.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,1121692237,Gigastructural Engineering & More (4.4),ship_size,rs_carrier,common/ship_sizes/!_giga_placeholder_ships.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,1121692237,Gigastructural Engineering & More (4.4),ship_size,rs_dreadnought,common/ship_sizes/!_giga_placeholder_ships.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,1121692237,Gigastructural Engineering & More (4.4),ship_size,rs_ea_cruiser,common/ship_sizes/!_giga_placeholder_ships.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,1121692237,Gigastructural Engineering & More (4.4),ship_size,rs_heavy_dreadnought,common/ship_sizes/!_giga_placeholder_ships.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,1121692237,Gigastructural Engineering & More (4.4),ship_size,rs_support_cruiser,common/ship_sizes/!_giga_placeholder_ships.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,683230077,NSC3,ship_size,science,common/ship_sizes/00_ship_sizes.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,1121692237,Gigastructural Engineering & More (4.4),ship_size,sofe_ancient_weapon,common/ship_sizes/!_giga_placeholder_ships.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,1121692237,Gigastructural Engineering & More (4.4),ship_size,sovereign,common/ship_sizes/giga_ehof_ships.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,683230077,NSC3,ship_size,sponsored_colonizer,common/ship_sizes/00_ship_sizes.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,1121692237,Gigastructural Engineering & More (4.4),ship_size,stalker,common/ship_sizes/giga_ehof_ships.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,683230077,NSC3,ship_size,star_eater,common/ship_sizes/20_nemesis.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,1121692237,Gigastructural Engineering & More (4.4),ship_size,starbase_aet,common/ship_sizes/giga_starbases.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,3250900527,Starbase Extended 3.0,ship_size,starbase_ai,common/ship_sizes/nsc_starbases.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,683230077,NSC3,ship_size,starbase_ai,common/ship_sizes/00_starbases.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,3250900527,Starbase Extended 3.0,ship_size,starbase_citadel,common/ship_sizes/nsc_starbases.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,683230077,NSC3,ship_size,starbase_citadel,common/ship_sizes/00_starbases.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,683230077,NSC3,ship_size,starbase_deep_space_citadel_1,common/ship_sizes/00_space_citadel.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,683230077,NSC3,ship_size,starbase_deep_space_citadel_2,common/ship_sizes/00_space_citadel.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,683230077,NSC3,ship_size,starbase_deep_space_citadel_3,common/ship_sizes/00_space_citadel.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,1121692237,Gigastructural Engineering & More (4.4),ship_size,starbase_ehof_01,common/ship_sizes/giga_starbases.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,1121692237,Gigastructural Engineering & More (4.4),ship_size,starbase_ehof_02,common/ship_sizes/giga_starbases.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,1121692237,Gigastructural Engineering & More (4.4),ship_size,starbase_ehof_03,common/ship_sizes/giga_starbases.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,1121692237,Gigastructural Engineering & More (4.4),ship_size,starbase_ehof_04,common/ship_sizes/giga_starbases.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,1121692237,Gigastructural Engineering & More (4.4),ship_size,starbase_ehof_05,common/ship_sizes/giga_starbases.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,3250900527,Starbase Extended 3.0,ship_size,starbase_exd,common/ship_sizes/nsc_starbases.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,683230077,NSC3,ship_size,starbase_exd,common/ship_sizes/00_starbases.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,3250900527,Starbase Extended 3.0,ship_size,starbase_exd_0,common/ship_sizes/nsc_starbases.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,683230077,NSC3,ship_size,starbase_exd_0,common/ship_sizes/00_starbases.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,3250900527,Starbase Extended 3.0,ship_size,starbase_fe_outpost,common/ship_sizes/nsc_starbases.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,683230077,NSC3,ship_size,starbase_fe_outpost,common/ship_sizes/00_starbases.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,3250900527,Starbase Extended 3.0,ship_size,starbase_gatebuilders,common/ship_sizes/nsc_starbases.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,683230077,NSC3,ship_size,starbase_gatebuilders,common/ship_sizes/00_starbases.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,3250900527,Starbase Extended 3.0,ship_size,starbase_hatchery,common/ship_sizes/nsc_starbases.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,683230077,NSC3,ship_size,starbase_hatchery,common/ship_sizes/00_starbases.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,1121692237,Gigastructural Engineering & More (4.4),ship_size,starbase_headquarters,common/ship_sizes/!_giga_placeholder_ships.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,3250900527,Starbase Extended 3.0,ship_size,starbase_headquarters,common/ship_sizes/nsc_starbases.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,683230077,NSC3,ship_size,starbase_headquarters,common/ship_sizes/nsc_starbases.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,3250900527,Starbase Extended 3.0,ship_size,starbase_marauder,common/ship_sizes/nsc_starbases.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,683230077,NSC3,ship_size,starbase_marauder,common/ship_sizes/00_starbases.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,3250900527,Starbase Extended 3.0,ship_size,starbase_outpost,common/ship_sizes/nsc_starbases.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,683230077,NSC3,ship_size,starbase_outpost,common/ship_sizes/00_starbases.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,3250900527,Starbase Extended 3.0,ship_size,starbase_starfortress,common/ship_sizes/nsc_starbases.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,683230077,NSC3,ship_size,starbase_starfortress,common/ship_sizes/00_starbases.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,3250900527,Starbase Extended 3.0,ship_size,starbase_starhold,common/ship_sizes/nsc_starbases.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,683230077,NSC3,ship_size,starbase_starhold,common/ship_sizes/00_starbases.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,3250900527,Starbase Extended 3.0,ship_size,starbase_starport,common/ship_sizes/nsc_starbases.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,683230077,NSC3,ship_size,starbase_starport,common/ship_sizes/00_starbases.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,1121692237,Gigastructural Engineering & More (4.4),ship_size,starbase_stronghold,common/ship_sizes/!_giga_placeholder_ships.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,3250900527,Starbase Extended 3.0,ship_size,starbase_stronghold,common/ship_sizes/nsc_starbases.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,683230077,NSC3,ship_size,starbase_stronghold,common/ship_sizes/nsc_starbases.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,3250900527,Starbase Extended 3.0,ship_size,starbase_swarm,common/ship_sizes/nsc_starbases.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,683230077,NSC3,ship_size,starbase_swarm,common/ship_sizes/00_starbases.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,3250900527,Starbase Extended 3.0,ship_size,starbase_synth_queen,common/ship_sizes/nsc_starbases.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
