benefit_class,object_type,object_id,role,strategic_tags,evidence_kind,valuation_status,formula_status,benefit_amount,source_terms,matched_modifier_keys,matched_tags,priority_score,can_demolish,can_build,can_be_disabled,has_destroy_trigger,winning_mod_name,winning_file
housing,district,district_ark_city,strategic_support,none,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,2850.0,housing,planet_housing_add,,0.0,default,default,default,no,Stellaris vanilla,common\districts\07_ark_districts.txt
housing,district,district_ark_forever_cruise,strategic_support,has_destroy_trigger,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,300.0,housing,planet_housing_add,,0.0,default,default,default,yes,Stellaris vanilla,common\districts\07_ark_districts.txt
housing,district,district_ark_generator,strategic_support,none,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,600.0,housing,planet_housing_add,,0.0,default,default,default,no,Stellaris vanilla,common\districts\07_ark_districts.txt
housing,district,district_ark_military,strategic_support,none,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,300.0,housing,planet_housing_add,,0.0,default,default,default,no,Stellaris vanilla,common\districts\07_ark_districts.txt
housing,district,district_battle_thrall,strategic_support,none,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,200.0,housing,planet_housing_add,,0.0,default,default,default,no,Planetary Diversity - More Arcologies,common\districts\00_urban_districts.txt
housing,district,district_city,strategic_support,none,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,1200.0,housing,planet_housing_add,,0.0,default,default,default,no,Planetary Diversity - More Arcologies,common\districts\00_urban_districts.txt
housing,district,district_city_katzen,strategic_support,none,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,600.0,housing,planet_housing_add,,0.0,default,default,default,no,Gigastructural Engineering & More (4.4),common\districts\00_giga_urban_districts.txt
housing,district,district_cosmogenesis_world_logic,strategic_support,none,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,1500.0,housing,planet_housing_add,,0.0,default,default,default,no,Stellaris vanilla,common\districts\00_special_districts.txt
housing,district,district_cosmogenesis_world_science,strategic_support,none,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,1500.0,housing,planet_housing_add,,0.0,default,default,default,no,Stellaris vanilla,common\districts\00_special_districts.txt
housing,district,district_craglands,strategic_support,none,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,150.0,housing,planet_housing_add,,0.0,default,default,default,no,Stellaris vanilla,common\districts\05_wilderness_districts.txt
housing,district,district_crashed_slaver_ship,strategic_support,cannot_demolish,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,1200.0,housing,planet_housing_add,,0.0,no,default,default,no,Planetary Diversity - More Arcologies,common\districts\00_urban_districts.txt
housing,district,district_farming,strategic_support,has_destroy_trigger,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,900.0,housing,planet_housing_add,,0.0,default,default,default,yes,Stellaris vanilla,common\districts\02_rural_districts.txt
housing,district,district_generator,strategic_support,none,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,600.0,housing,planet_housing_add,,0.0,default,default,default,no,Stellaris vanilla,common\districts\02_rural_districts.txt
housing,district,district_geothermal,strategic_support,none,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,600.0,housing,planet_housing_add,,0.0,default,default,default,no,Stellaris vanilla,common\districts\02_rural_districts.txt
housing,district,district_giga_elysium_admin,strategic_support,none,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,200.0,housing,planet_housing_add,,0.0,default,default,default,no,Gigastructural Engineering & More (4.4),common\districts\giga_elysium.txt
housing,district,district_giga_elysium_control,strategic_support,none,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,200.0,housing,planet_housing_add,,0.0,default,default,default,no,Gigastructural Engineering & More (4.4),common\districts\giga_elysium.txt
housing,district,district_giga_elysium_entertainment,strategic_support,none,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,200.0,housing,planet_housing_add,,0.0,default,default,default,no,Gigastructural Engineering & More (4.4),common\districts\giga_elysium.txt
housing,district,district_giga_elysium_housing,strategic_support,none,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,800.0,housing,planet_housing_add,,0.0,default,default,default,no,Gigastructural Engineering & More (4.4),common\districts\giga_elysium.txt
housing,district,district_giga_elysium_science,strategic_support,none,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,200.0,housing,planet_housing_add,,0.0,default,default,default,no,Gigastructural Engineering & More (4.4),common\districts\giga_elysium.txt
housing,district,district_giga_frameworld_administrative,strategic_support,none,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,2.0,housing,planet_housing_add,,0.0,default,default,default,no,Gigastructural Engineering & More (4.4),common\districts\giga_frameworld_districts.txt
housing,district,district_giga_frameworld_amenities,strategic_support,none,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,2.0,housing,planet_housing_add,,0.0,default,default,default,no,Gigastructural Engineering & More (4.4),common\districts\giga_frameworld_districts.txt
housing,district,district_giga_frameworld_amenities_dystopian,strategic_support,none,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,200.0,housing,planet_housing_add,,0.0,default,default,default,no,Gigastructural Engineering & More (4.4),common\districts\giga_frameworld_districts.txt
housing,district,district_giga_frameworld_amenities_gestalt,strategic_support,none,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,2.0,housing,planet_housing_add,,0.0,default,default,default,no,Gigastructural Engineering & More (4.4),common\districts\giga_frameworld_districts.txt
housing,district,district_giga_frameworld_anticrime,strategic_support,none,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,2.0,housing,planet_housing_add,,0.0,default,default,default,no,Gigastructural Engineering & More (4.4),common\districts\giga_frameworld_districts.txt
housing,district,district_giga_frameworld_city,strategic_support,none,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,7.0,housing,planet_housing_add,,0.0,default,default,default,no,Gigastructural Engineering & More (4.4),common\districts\giga_frameworld_districts.txt
housing,district,district_giga_frameworld_city_advanced,strategic_support,none,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,14.0,housing,planet_housing_add,,0.0,default,default,default,no,Gigastructural Engineering & More (4.4),common\districts\giga_frameworld_districts.txt
housing,district,district_giga_frameworld_decompressor,strategic_support,none,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,4.0,housing,planet_housing_add,,0.0,default,default,default,no,Gigastructural Engineering & More (4.4),common\districts\giga_frameworld_districts.txt
housing,district,district_giga_frameworld_factory,strategic_support,none,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,2.0,housing,planet_housing_add,,0.0,default,default,default,no,Gigastructural Engineering & More (4.4),common\districts\giga_frameworld_districts.txt
housing,district,district_giga_frameworld_factory_advanced,strategic_support,none,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,2.0,housing,planet_housing_add,,0.0,default,default,default,no,Gigastructural Engineering & More (4.4),common\districts\giga_frameworld_districts.txt
housing,district,district_giga_frameworld_farming,strategic_support,none,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,5.0,housing,planet_housing_add,,0.0,default,default,default,no,Gigastructural Engineering & More (4.4),common\districts\giga_frameworld_districts.txt
housing,district,district_giga_frameworld_fortress,strategic_support,none,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,2.0,housing,planet_housing_add,,0.0,default,default,default,no,Gigastructural Engineering & More (4.4),common\districts\giga_frameworld_districts.txt
housing,district,district_giga_frameworld_foundry,strategic_support,none,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,2.0,housing,planet_housing_add,,0.0,default,default,default,no,Gigastructural Engineering & More (4.4),common\districts\giga_frameworld_districts.txt
housing,district,district_giga_frameworld_foundry_advanced,strategic_support,none,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,2.0,housing,planet_housing_add,,0.0,default,default,default,no,Gigastructural Engineering & More (4.4),common\districts\giga_frameworld_districts.txt
housing,district,district_giga_frameworld_generator,strategic_support,none,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,4.0,housing,planet_housing_add,,0.0,default,default,default,no,Gigastructural Engineering & More (4.4),common\districts\giga_frameworld_districts.txt
housing,district,district_giga_frameworld_hive,strategic_support,none,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,9.0,housing,planet_housing_add,,0.0,default,default,default,no,Gigastructural Engineering & More (4.4),common\districts\giga_frameworld_districts.txt
housing,district,district_giga_frameworld_hive_advanced,strategic_support,none,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,18.0,housing,planet_housing_add,,0.0,default,default,default,no,Gigastructural Engineering & More (4.4),common\districts\giga_frameworld_districts.txt
housing,district,district_giga_frameworld_mining,strategic_support,none,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,4.0,housing,planet_housing_add,,0.0,default,default,default,no,Gigastructural Engineering & More (4.4),common\districts\giga_frameworld_districts.txt
housing,district,district_giga_frameworld_negative_mass,strategic_support,none,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,2.0,housing,planet_housing_add,,0.0,default,default,default,no,Gigastructural Engineering & More (4.4),common\districts\giga_frameworld_districts.txt
housing,district,district_giga_frameworld_nexus,strategic_support,none,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,8.0,housing,planet_housing_add,,0.0,default,default,default,no,Gigastructural Engineering & More (4.4),common\districts\giga_frameworld_districts.txt
housing,district,district_giga_frameworld_nexus_advanced,strategic_support,none,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,16.0,housing,planet_housing_add,,0.0,default,default,default,no,Gigastructural Engineering & More (4.4),common\districts\giga_frameworld_districts.txt
housing,district,district_giga_frameworld_penrose,strategic_support,none,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,4.0,housing,planet_housing_add,,0.0,default,default,default,no,Gigastructural Engineering & More (4.4),common\districts\giga_frameworld_districts.txt
housing,district,district_giga_frameworld_sanctuary,strategic_support,none,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,2.0,housing,planet_housing_add,,0.0,default,default,default,no,Gigastructural Engineering & More (4.4),common\districts\giga_frameworld_districts.txt
housing,district,district_giga_frameworld_sanctuary_advanced,strategic_support,none,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,4.0,housing,planet_housing_add,,0.0,default,default,default,no,Gigastructural Engineering & More (4.4),common\districts\giga_frameworld_districts.txt
housing,district,district_giga_frameworld_science,strategic_support,none,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,2.0,housing,planet_housing_add,,0.0,default,default,default,no,Gigastructural Engineering & More (4.4),common\districts\giga_frameworld_districts.txt
housing,district,district_giga_frameworld_sentient_metal,strategic_support,none,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,2.0,housing,planet_housing_add,,0.0,default,default,default,no,Gigastructural Engineering & More (4.4),common\districts\giga_frameworld_districts.txt
housing,district,district_giga_frameworld_simulation,strategic_support,none,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,2.0,housing,planet_housing_add,,0.0,default,default,default,no,Gigastructural Engineering & More (4.4),common\districts\giga_frameworld_districts.txt
housing,district,district_giga_frameworld_supertensiles,strategic_support,none,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,2.0,housing,planet_housing_add,,0.0,default,default,default,no,Gigastructural Engineering & More (4.4),common\districts\giga_frameworld_districts.txt
housing,district,district_giga_frameworld_synapse,strategic_support,none,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,4.0,housing,planet_housing_add,,0.0,default,default,default,no,Gigastructural Engineering & More (4.4),common\districts\giga_frameworld_districts.txt
