building_id,primary_role,primary_role_score,readiness_phase,gate_reasons,build_plan_candidate,repeatable_candidate,capital_tier_gate,fallback_building_id,fallback_primary_role_score,fallback_reason,readiness_status,prerequisites,potential_allow_gates,potential_allow_gate_atoms,event_flags,unlock_flags,is_upgrade_terminal,upgrade_terminal,upgrade_chain_to_terminal,colony_class,category,winning_mod_name,winning_file
building_robot_assembly_plant,support,0.0,after_prerequisite,event_flag;scripted_potential_allow;technology_prerequisite,yes,yes,no,building_giga_matrioshka_brain_uplink_hell,0.0,same_role_available_before_target_unlock,fallback_available,tech_robotic_workers,allow;potential,,synth_focus_rulers;synth_focus_specialists;synth_focus_upkeep;synth_focus_workers;synth_safe_updates;synth_unscheduled_updates;synthetic_empire,,no,building_robot_assembly_complex,building_robot_assembly_plant|building_robot_assembly_complex,generic_planet_or_special,pop_assembly,Stellaris vanilla,common\buildings\01_pop_assembly_buildings.txt
building_sacred_nexus,support,0.0,after_prerequisite,scripted_potential_allow;technology_prerequisite,yes,yes,no,building_giga_matrioshka_brain_uplink_hell,0.0,same_role_available_before_target_unlock,fallback_available,tech_consecration_fields,allow;potential,,,,yes,building_sacred_nexus,building_sacred_nexus,generic_planet_or_special,unity,Stellaris vanilla,common\buildings\08_unity_buildings.txt
building_sacrificial_temple_1,support,0.0,after_prerequisite,scripted_potential_allow;technology_prerequisite,yes,yes,no,building_giga_matrioshka_brain_uplink_hell,0.0,same_role_available_before_target_unlock,fallback_available,tech_planetary_government,allow;potential,,,,yes,building_sacrificial_temple_1,building_sacrificial_temple_1,generic_planet_or_special,unity,Stellaris vanilla,common\buildings\08_unity_buildings.txt
building_sacrificial_temple_2,support,0.0,after_prerequisite,scripted_potential_allow;technology_prerequisite,yes,yes,no,building_giga_matrioshka_brain_uplink_hell,0.0,same_role_available_before_target_unlock,fallback_available,tech_holographic_rituals,allow;potential,,,,yes,building_sacrificial_temple_2,building_sacrificial_temple_2,generic_planet_or_special,unity,Stellaris vanilla,common\buildings\08_unity_buildings.txt
building_sacrificial_temple_3,support,0.0,after_prerequisite,scripted_potential_allow;technology_prerequisite,yes,yes,no,building_giga_matrioshka_brain_uplink_hell,0.0,same_role_available_before_target_unlock,fallback_available,tech_consecration_fields,allow;potential,,,,yes,building_sacrificial_temple_3,building_sacrificial_temple_3,generic_planet_or_special,unity,Stellaris vanilla,common\buildings\08_unity_buildings.txt
building_slave_processing,support,0.0,after_prerequisite,scripted_potential_allow;technology_prerequisite,yes,yes,no,building_giga_matrioshka_brain_uplink_hell,0.0,same_role_available_before_target_unlock,fallback_available,tech_neural_implants,allow;potential,,,,yes,building_slave_processing,building_slave_processing,generic_planet_or_special,government,Stellaris vanilla,common\buildings\02_government_buildings.txt
building_storm_attraction_center,support,0.0,after_prerequisite,scripted_potential_allow;technology_prerequisite,yes,yes,no,building_giga_matrioshka_brain_uplink_hell,0.0,same_role_available_before_target_unlock,fallback_available,tech_storm_manipulation,allow;potential;trigger,,,,no,building_advanced_storm_attraction_center,building_storm_attraction_center|building_advanced_storm_attraction_center,generic_planet_or_special,research,Stellaris vanilla,common\buildings\19_cosmic_storm_buildings.txt
building_storm_repellent_center,support,0.0,after_prerequisite,scripted_potential_allow;technology_prerequisite,yes,yes,no,building_giga_matrioshka_brain_uplink_hell,0.0,same_role_available_before_target_unlock,fallback_available,tech_storm_manipulation,allow;potential,,,,no,building_advanced_storm_repellent_center,building_storm_repellent_center|building_advanced_storm_repellent_center,generic_planet_or_special,research,Stellaris vanilla,common\buildings\19_cosmic_storm_buildings.txt
building_storm_resistant_production,support,0.0,after_prerequisite,scripted_potential_allow;technology_prerequisite,yes,yes,no,building_giga_matrioshka_brain_uplink_hell,0.0,same_role_available_before_target_unlock,fallback_available,tech_industrial_storm_protection,potential;trigger,,,,no,building_advanced_storm_resistant_production,building_storm_resistant_production|building_advanced_storm_resistant_production,generic_planet_or_special,resource,Stellaris vanilla,common\buildings\19_cosmic_storm_buildings.txt
building_stronghold,support,0.0,after_prerequisite,scripted_potential_allow;technology_prerequisite,yes,yes,no,building_giga_matrioshka_brain_uplink_hell,0.0,same_role_available_before_target_unlock,fallback_available,tech_planetary_defenses,allow;potential,,,,no,building_fortress,building_stronghold|building_fortress,generic_planet_or_special,army,Stellaris vanilla,common\buildings\09_army_buildings.txt
building_subterranean_cache,support,0.0,after_prerequisite,scripted_potential_allow;technology_prerequisite,yes,yes,no,building_giga_matrioshka_brain_uplink_hell,0.0,same_role_available_before_target_unlock,fallback_available,tech_basic_industry,allow;potential,,,,yes,building_subterranean_cache,building_subterranean_cache,generic_planet_or_special,resource,Stellaris vanilla,common\buildings\21_wilderness_buildings.txt
building_system_capital,support,0.0,after_prerequisite,not_build_plan_candidate;scripted_potential_allow;technology_prerequisite,no,yes,no,building_giga_matrioshka_brain_uplink_hell,0.0,same_role_available_before_target_unlock,fallback_available,tech_galactic_administration,allow;potential,5000;>=;sapient_pop_amount,,,no,building_imperial_capital,building_system_capital|building_imperial_capital,generic_planet_or_special,government,Stellaris vanilla,common\buildings\00_capital_buildings.txt
building_system_conflux,support,0.0,after_prerequisite,scripted_potential_allow;technology_prerequisite,yes,yes,no,building_giga_matrioshka_brain_uplink_hell,0.0,same_role_available_before_target_unlock,fallback_available,tech_galactic_bureaucracy,allow;potential,,,,yes,building_system_conflux,building_system_conflux,generic_planet_or_special,unity,Stellaris vanilla,common\buildings\08_unity_buildings.txt
building_temple,support,0.0,after_prerequisite,scripted_potential_allow;technology_prerequisite,yes,yes,no,building_giga_matrioshka_brain_uplink_hell,0.0,same_role_available_before_target_unlock,fallback_available,tech_planetary_government,allow;potential,,,,yes,building_temple,building_temple,generic_planet_or_special,unity,Stellaris vanilla,common\buildings\08_unity_buildings.txt
building_trophy_vault,support,0.0,after_prerequisite,scripted_potential_allow;technology_prerequisite,yes,yes,no,building_giga_matrioshka_brain_uplink_hell,0.0,same_role_available_before_target_unlock,fallback_available,tech_autocurating_vault,allow;potential,,,,yes,building_trophy_vault,building_trophy_vault,generic_planet_or_special,unity,Stellaris vanilla,common\buildings\08_unity_buildings.txt
building_uplink_node,support,0.0,after_prerequisite,scripted_potential_allow;technology_prerequisite,yes,yes,no,building_giga_matrioshka_brain_uplink_hell,0.0,same_role_available_before_target_unlock,fallback_available,tech_planetary_government,potential,,,,yes,building_uplink_node,building_uplink_node,generic_planet_or_special,unity,Stellaris vanilla,common\buildings\08_unity_buildings.txt
building_wilderness_storm_relief,support,0.0,after_prerequisite,scripted_potential_allow;technology_prerequisite,yes,yes,no,building_giga_matrioshka_brain_uplink_hell,0.0,same_role_available_before_target_unlock,fallback_available,tech_industrial_storm_protection,potential;trigger,,,,yes,building_wilderness_storm_relief,building_wilderness_storm_relief,generic_planet_or_special,resource,Stellaris vanilla,common\buildings\21_wilderness_buildings.txt
building_xeno_tourism_agency,support,0.0,after_prerequisite,scripted_potential_allow;technology_prerequisite,yes,yes,no,building_giga_matrioshka_brain_uplink_hell,0.0,same_role_available_before_target_unlock,fallback_available,tech_xeno_tourism_agency,allow;potential;trigger,2500;>=;pop_amount,,,yes,building_xeno_tourism_agency,building_xeno_tourism_agency,generic_planet_or_special,government,Stellaris vanilla,common\buildings\14_branch_office_buildings.txt
esc_building_culture_nexus,support,0.0,after_prerequisite,event_flag;scripted_potential_allow;technology_prerequisite,yes,yes,no,building_giga_matrioshka_brain_uplink_hell,0.0,same_role_available_before_target_unlock,fallback_available,esc_tech_culture_nexus,allow;potential,,ESC_GLOBAL_FLAG_culture_nexus_forbidden,,yes,esc_building_culture_nexus,esc_building_culture_nexus,generic_planet_or_special,unity,Extra Ship Components NEXT,common\buildings\esc_buildings_general.txt
esc_building_dark_matter_facility,support,0.0,after_prerequisite,event_flag;scripted_potential_allow;technology_prerequisite,yes,yes,no,building_giga_matrioshka_brain_uplink_hell,0.0,same_role_available_before_target_unlock,fallback_available,esc_tech_dark_matter_facilities,allow;potential;trigger,,ESC_GLOBAL_FLAG_chronospatial_weapons_forbidden;ESC_GLOBAL_FLAG_enigmatic_weapons_forbidden;ESC_GLOBAL_FLAG_gravitic_weapons_forbidden,,yes,esc_building_dark_matter_facility,esc_building_dark_matter_facility,generic_planet_or_special,manufacturing,Extra Ship Components NEXT,common\buildings\esc_buildings_resources.txt
esc_building_materials_laboratory,support,0.0,after_prerequisite,event_flag;scripted_potential_allow;technology_prerequisite,yes,yes,no,building_giga_matrioshka_brain_uplink_hell,0.0,same_role_available_before_target_unlock,fallback_available,esc_tech_advanced_materials_lab,allow;potential,,ESC_GLOBAL_FLAG_advanced_materials_laboratory_forbidden,,yes,esc_building_materials_laboratory,esc_building_materials_laboratory,generic_planet_or_special,research,Extra Ship Components NEXT,common\buildings\esc_buildings_general.txt
esc_building_nanite_foundry,support,0.0,after_prerequisite,event_flag;scripted_potential_allow;technology_prerequisite,yes,yes,no,building_giga_matrioshka_brain_uplink_hell,0.0,same_role_available_before_target_unlock,fallback_available,esc_tech_synthetic_lifeform_studies,allow;potential;trigger,,ESC_GLOBAL_FLAG_nanite_weapons_forbidden,,yes,esc_building_nanite_foundry,esc_building_nanite_foundry,generic_planet_or_special,manufacturing,Extra Ship Components NEXT,common\buildings\esc_buildings_resources.txt
esc_building_technology_institute,support,0.0,after_prerequisite,event_flag;scripted_potential_allow;technology_prerequisite,yes,yes,no,building_giga_matrioshka_brain_uplink_hell,0.0,same_role_available_before_target_unlock,fallback_available,esc_tech_technology_institute,allow;potential,,ESC_GLOBAL_FLAG_technology_institute_forbidden,,yes,esc_building_technology_institute,esc_building_technology_institute,generic_planet_or_special,research,Extra Ship Components NEXT,common\buildings\esc_buildings_general.txt
esc_building_zro_distillery,support,0.0,after_prerequisite,event_flag;scripted_potential_allow;technology_prerequisite,yes,yes,no,building_giga_matrioshka_brain_uplink_hell,0.0,same_role_available_before_target_unlock,fallback_available,esc_tech_zro_distilleries,allow;potential;trigger,,ESC_GLOBAL_FLAG_psionic_weapons_forbidden,,yes,esc_building_zro_distillery,esc_building_zro_distillery,generic_planet_or_special,manufacturing,Extra Ship Components NEXT,common\buildings\esc_buildings_resources.txt
gpm_building_manufactory_hub,support,0.0,after_prerequisite,scripted_potential_allow;technology_prerequisite,yes,yes,no,building_giga_matrioshka_brain_uplink_hell,0.0,same_role_available_before_target_unlock,fallback_available,tech_gpm_manufactory_hub,potential,,,,yes,gpm_building_manufactory_hub,gpm_building_manufactory_hub,generic_planet_or_special,manufacturing,Guilli's Planet Modifiers and Features,common\buildings\gpm_buildings.txt
hunting_grounds_2,support,0.0,after_prerequisite,scripted_potential_allow;technology_prerequisite,yes,yes,no,building_giga_matrioshka_brain_uplink_hell,0.0,same_role_available_before_target_unlock,fallback_available,tech_heritage_site,allow,,,,no,hunting_grounds_3,hunting_grounds_2|hunting_grounds_3,generic_planet_or_special,amenity,Stellaris vanilla,common\buildings\21_grand_archive_buildings.txt
hunting_grounds_3,support,0.0,after_prerequisite,scripted_potential_allow;technology_prerequisite,yes,yes,no,building_giga_matrioshka_brain_uplink_hell,0.0,same_role_available_before_target_unlock,fallback_available,tech_hypercomms_forum,allow,,,,yes,hunting_grounds_3,hunting_grounds_3,generic_planet_or_special,amenity,Stellaris vanilla,common\buildings\21_grand_archive_buildings.txt
primal_arena_2,support,0.0,after_prerequisite,scripted_potential_allow;technology_prerequisite,yes,yes,no,building_giga_matrioshka_brain_uplink_hell,0.0,same_role_available_before_target_unlock,fallback_available,tech_heritage_site,allow,,,,no,primal_arena_3,primal_arena_2|primal_arena_3,generic_planet_or_special,amenity,Stellaris vanilla,common\buildings\21_grand_archive_buildings.txt
primal_arena_3,support,0.0,after_prerequisite,scripted_potential_allow;technology_prerequisite,yes,yes,no,building_giga_matrioshka_brain_uplink_hell,0.0,same_role_available_before_target_unlock,fallback_available,tech_hypercomms_forum,allow,,,,yes,primal_arena_3,primal_arena_3,generic_planet_or_special,amenity,Stellaris vanilla,common\buildings\21_grand_archive_buildings.txt
symbiosis_nexus_2,support,0.0,after_prerequisite,scripted_potential_allow;technology_prerequisite,yes,yes,no,building_giga_matrioshka_brain_uplink_hell,0.0,same_role_available_before_target_unlock,fallback_available,tech_heritage_site,allow,,,,no,symbiosis_nexus_3,symbiosis_nexus_2|symbiosis_nexus_3,generic_planet_or_special,amenity,Stellaris vanilla,common\buildings\21_grand_archive_buildings.txt
symbiosis_nexus_3,support,0.0,after_prerequisite,scripted_potential_allow;technology_prerequisite,yes,yes,no,building_giga_matrioshka_brain_uplink_hell,0.0,same_role_available_before_target_unlock,fallback_available,tech_hypercomms_forum,allow,,,,yes,symbiosis_nexus_3,symbiosis_nexus_3,generic_planet_or_special,amenity,Stellaris vanilla,common\buildings\21_grand_archive_buildings.txt
