surface,folder,merge_model,load_position,game_registry_id,steam_id,display_name,source_kind,root,folder_exists,file_count,object_count,ai_weight_object_count,parse_error_count
economic_plans,economic_plans,additive_object_merge,60,mod/ugc_687226658.mod,687226658,No Clustered Starts,enabled_mod,c:\steam\steamapps\workshop\content\281990\687226658,no,0,0,0,0
ai_budget,ai_budget,top_level_duplicate_unproven; category/resource duplicates allowed,60,mod/ugc_687226658.mod,687226658,No Clustered Starts,enabled_mod,c:\steam\steamapps\workshop\content\281990\687226658,no,0,0,0,0
ai_planet_specialization,ai_planet_specialization,folder_absent_in_local_4.4.5,60,mod/ugc_687226658.mod,687226658,No Clustered Starts,enabled_mod,c:\steam\steamapps\workshop\content\281990\687226658,no,0,0,0,0
colony_types,colony_types,last_definition_wins_by_object_id,60,mod/ugc_687226658.mod,687226658,No Clustered Starts,enabled_mod,c:\steam\steamapps\workshop\content\281990\687226658,no,0,0,0,0
colony_automation,colony_automation,last_definition_wins_by_object_id,60,mod/ugc_687226658.mod,687226658,No Clustered Starts,enabled_mod,c:\steam\steamapps\workshop\content\281990\687226658,no,0,0,0,0
colony_automation_categories,colony_automation_categories,last_definition_wins_by_object_id,60,mod/ugc_687226658.mod,687226658,No Clustered Starts,enabled_mod,c:\steam\steamapps\workshop\content\281990\687226658,no,0,0,0,0
on_actions,on_actions,additive_object_merge,60,mod/ugc_687226658.mod,687226658,No Clustered Starts,enabled_mod,c:\steam\steamapps\workshop\content\281990\687226658,no,0,0,0,0
megastructures,megastructures,last_definition_wins_by_object_id,60,mod/ugc_687226658.mod,687226658,No Clustered Starts,enabled_mod,c:\steam\steamapps\workshop\content\281990\687226658,no,0,0,0,0
starbase_modules,starbase_modules,last_definition_wins_by_object_id,60,mod/ugc_687226658.mod,687226658,No Clustered Starts,enabled_mod,c:\steam\steamapps\workshop\content\281990\687226658,no,0,0,0,0
starbase_buildings,starbase_buildings,last_definition_wins_by_object_id,60,mod/ugc_687226658.mod,687226658,No Clustered Starts,enabled_mod,c:\steam\steamapps\workshop\content\281990\687226658,no,0,0,0,0
ship_sizes,ship_sizes,last_definition_wins_by_object_id,60,mod/ugc_687226658.mod,687226658,No Clustered Starts,enabled_mod,c:\steam\steamapps\workshop\content\281990\687226658,no,0,0,0,0
section_templates,section_templates,last_definition_wins_by_section_key,60,mod/ugc_687226658.mod,687226658,No Clustered Starts,enabled_mod,c:\steam\steamapps\workshop\content\281990\687226658,no,0,0,0,0
component_templates,component_templates,last_definition_wins_by_object_id,60,mod/ugc_687226658.mod,687226658,No Clustered Starts,enabled_mod,c:\steam\steamapps\workshop\content\281990\687226658,no,0,0,0,0
component_sets,component_sets,last_definition_wins_by_object_id,60,mod/ugc_687226658.mod,687226658,No Clustered Starts,enabled_mod,c:\steam\steamapps\workshop\content\281990\687226658,no,0,0,0,0
global_ship_designs,global_ship_designs,last_definition_wins_by_design_name,60,mod/ugc_687226658.mod,687226658,No Clustered Starts,enabled_mod,c:\steam\steamapps\workshop\content\281990\687226658,no,0,0,0,0
districts,districts,last_definition_wins_by_object_id,60,mod/ugc_687226658.mod,687226658,No Clustered Starts,enabled_mod,c:\steam\steamapps\workshop\content\281990\687226658,no,0,0,0,0
zones,zones,last_definition_wins_by_object_id,60,mod/ugc_687226658.mod,687226658,No Clustered Starts,enabled_mod,c:\steam\steamapps\workshop\content\281990\687226658,no,0,0,0,0
zone_slots,zone_slots,last_definition_wins_by_object_id,60,mod/ugc_687226658.mod,687226658,No Clustered Starts,enabled_mod,c:\steam\steamapps\workshop\content\281990\687226658,no,0,0,0,0
economic_plans,economic_plans,additive_object_merge,61,mod/ugc_2878075116.mod,2878075116,More Primitives,enabled_mod,c:\steam\steamapps\workshop\content\281990\2878075116,no,0,0,0,0
ai_budget,ai_budget,top_level_duplicate_unproven; category/resource duplicates allowed,61,mod/ugc_2878075116.mod,2878075116,More Primitives,enabled_mod,c:\steam\steamapps\workshop\content\281990\2878075116,no,0,0,0,0
ai_planet_specialization,ai_planet_specialization,folder_absent_in_local_4.4.5,61,mod/ugc_2878075116.mod,2878075116,More Primitives,enabled_mod,c:\steam\steamapps\workshop\content\281990\2878075116,no,0,0,0,0
colony_types,colony_types,last_definition_wins_by_object_id,61,mod/ugc_2878075116.mod,2878075116,More Primitives,enabled_mod,c:\steam\steamapps\workshop\content\281990\2878075116,yes,1,11,0,0
colony_automation,colony_automation,last_definition_wins_by_object_id,61,mod/ugc_2878075116.mod,2878075116,More Primitives,enabled_mod,c:\steam\steamapps\workshop\content\281990\2878075116,no,0,0,0,0
colony_automation_categories,colony_automation_categories,last_definition_wins_by_object_id,61,mod/ugc_2878075116.mod,2878075116,More Primitives,enabled_mod,c:\steam\steamapps\workshop\content\281990\2878075116,no,0,0,0,0
on_actions,on_actions,additive_object_merge,61,mod/ugc_2878075116.mod,2878075116,More Primitives,enabled_mod,c:\steam\steamapps\workshop\content\281990\2878075116,yes,1,7,0,0
megastructures,megastructures,last_definition_wins_by_object_id,61,mod/ugc_2878075116.mod,2878075116,More Primitives,enabled_mod,c:\steam\steamapps\workshop\content\281990\2878075116,yes,1,1,1,0
starbase_modules,starbase_modules,last_definition_wins_by_object_id,61,mod/ugc_2878075116.mod,2878075116,More Primitives,enabled_mod,c:\steam\steamapps\workshop\content\281990\2878075116,no,0,0,0,0
starbase_buildings,starbase_buildings,last_definition_wins_by_object_id,61,mod/ugc_2878075116.mod,2878075116,More Primitives,enabled_mod,c:\steam\steamapps\workshop\content\281990\2878075116,no,0,0,0,0
ship_sizes,ship_sizes,last_definition_wins_by_object_id,61,mod/ugc_2878075116.mod,2878075116,More Primitives,enabled_mod,c:\steam\steamapps\workshop\content\281990\2878075116,no,0,0,0,0
section_templates,section_templates,last_definition_wins_by_section_key,61,mod/ugc_2878075116.mod,2878075116,More Primitives,enabled_mod,c:\steam\steamapps\workshop\content\281990\2878075116,no,0,0,0,0
component_templates,component_templates,last_definition_wins_by_object_id,61,mod/ugc_2878075116.mod,2878075116,More Primitives,enabled_mod,c:\steam\steamapps\workshop\content\281990\2878075116,no,0,0,0,0
component_sets,component_sets,last_definition_wins_by_object_id,61,mod/ugc_2878075116.mod,2878075116,More Primitives,enabled_mod,c:\steam\steamapps\workshop\content\281990\2878075116,no,0,0,0,0
global_ship_designs,global_ship_designs,last_definition_wins_by_design_name,61,mod/ugc_2878075116.mod,2878075116,More Primitives,enabled_mod,c:\steam\steamapps\workshop\content\281990\2878075116,no,0,0,0,0
districts,districts,last_definition_wins_by_object_id,61,mod/ugc_2878075116.mod,2878075116,More Primitives,enabled_mod,c:\steam\steamapps\workshop\content\281990\2878075116,no,0,0,0,0
zones,zones,last_definition_wins_by_object_id,61,mod/ugc_2878075116.mod,2878075116,More Primitives,enabled_mod,c:\steam\steamapps\workshop\content\281990\2878075116,no,0,0,0,0
zone_slots,zone_slots,last_definition_wins_by_object_id,61,mod/ugc_2878075116.mod,2878075116,More Primitives,enabled_mod,c:\steam\steamapps\workshop\content\281990\2878075116,no,0,0,0,0
economic_plans,economic_plans,additive_object_merge,62,mod/ugc_1121692237.mod,1121692237,Gigastructural Engineering & More (4.4),focus_mod,c:\steam\steamapps\workshop\content\281990\1121692237,yes,3,3,1,0
ai_budget,ai_budget,top_level_duplicate_unproven; category/resource duplicates allowed,62,mod/ugc_1121692237.mod,1121692237,Gigastructural Engineering & More (4.4),focus_mod,c:\steam\steamapps\workshop\content\281990\1121692237,yes,6,46,0,0
ai_planet_specialization,ai_planet_specialization,folder_absent_in_local_4.4.5,62,mod/ugc_1121692237.mod,1121692237,Gigastructural Engineering & More (4.4),focus_mod,c:\steam\steamapps\workshop\content\281990\1121692237,no,0,0,0,0
colony_types,colony_types,last_definition_wins_by_object_id,62,mod/ugc_1121692237.mod,1121692237,Gigastructural Engineering & More (4.4),focus_mod,c:\steam\steamapps\workshop\content\281990\1121692237,yes,8,13,0,0
colony_automation,colony_automation,last_definition_wins_by_object_id,62,mod/ugc_1121692237.mod,1121692237,Gigastructural Engineering & More (4.4),focus_mod,c:\steam\steamapps\workshop\content\281990\1121692237,yes,3,4,0,0
colony_automation_categories,colony_automation_categories,last_definition_wins_by_object_id,62,mod/ugc_1121692237.mod,1121692237,Gigastructural Engineering & More (4.4),focus_mod,c:\steam\steamapps\workshop\content\281990\1121692237,no,0,0,0,0
on_actions,on_actions,additive_object_merge,62,mod/ugc_1121692237.mod,1121692237,Gigastructural Engineering & More (4.4),focus_mod,c:\steam\steamapps\workshop\content\281990\1121692237,yes,25,464,0,0
megastructures,megastructures,last_definition_wins_by_object_id,62,mod/ugc_1121692237.mod,1121692237,Gigastructural Engineering & More (4.4),focus_mod,c:\steam\steamapps\workshop\content\281990\1121692237,yes,185,964,346,0
starbase_modules,starbase_modules,last_definition_wins_by_object_id,62,mod/ugc_1121692237.mod,1121692237,Gigastructural Engineering & More (4.4),focus_mod,c:\steam\steamapps\workshop\content\281990\1121692237,yes,3,4,3,0
starbase_buildings,starbase_buildings,last_definition_wins_by_object_id,62,mod/ugc_1121692237.mod,1121692237,Gigastructural Engineering & More (4.4),focus_mod,c:\steam\steamapps\workshop\content\281990\1121692237,yes,2,13,12,0
ship_sizes,ship_sizes,last_definition_wins_by_object_id,62,mod/ugc_1121692237.mod,1121692237,Gigastructural Engineering & More (4.4),focus_mod,c:\steam\steamapps\workshop\content\281990\1121692237,yes,13,114,0,0
section_templates,section_templates,last_definition_wins_by_section_key,62,mod/ugc_1121692237.mod,1121692237,Gigastructural Engineering & More (4.4),focus_mod,c:\steam\steamapps\workshop\content\281990\1121692237,yes,16,149,20,0
component_templates,component_templates,last_definition_wins_by_object_id,62,mod/ugc_1121692237.mod,1121692237,Gigastructural Engineering & More (4.4),focus_mod,c:\steam\steamapps\workshop\content\281990\1121692237,yes,20,276,127,0
component_sets,component_sets,last_definition_wins_by_object_id,62,mod/ugc_1121692237.mod,1121692237,Gigastructural Engineering & More (4.4),focus_mod,c:\steam\steamapps\workshop\content\281990\1121692237,yes,6,128,0,0
global_ship_designs,global_ship_designs,last_definition_wins_by_design_name,62,mod/ugc_1121692237.mod,1121692237,Gigastructural Engineering & More (4.4),focus_mod,c:\steam\steamapps\workshop\content\281990\1121692237,yes,15,119,0,0
districts,districts,last_definition_wins_by_object_id,62,mod/ugc_1121692237.mod,1121692237,Gigastructural Engineering & More (4.4),focus_mod,c:\steam\steamapps\workshop\content\281990\1121692237,yes,18,125,12,0
zones,zones,last_definition_wins_by_object_id,62,mod/ugc_1121692237.mod,1121692237,Gigastructural Engineering & More (4.4),focus_mod,c:\steam\steamapps\workshop\content\281990\1121692237,yes,2,83,0,0
zone_slots,zone_slots,last_definition_wins_by_object_id,62,mod/ugc_1121692237.mod,1121692237,Gigastructural Engineering & More (4.4),focus_mod,c:\steam\steamapps\workshop\content\281990\1121692237,yes,2,55,0,0
economic_plans,economic_plans,additive_object_merge,63,mod/ugc_865040033.mod,865040033,Guilli's Planet Modifiers and Features,enabled_mod,c:\steam\steamapps\workshop\content\281990\865040033,no,0,0,0,0
ai_budget,ai_budget,top_level_duplicate_unproven; category/resource duplicates allowed,63,mod/ugc_865040033.mod,865040033,Guilli's Planet Modifiers and Features,enabled_mod,c:\steam\steamapps\workshop\content\281990\865040033,no,0,0,0,0
ai_planet_specialization,ai_planet_specialization,folder_absent_in_local_4.4.5,63,mod/ugc_865040033.mod,865040033,Guilli's Planet Modifiers and Features,enabled_mod,c:\steam\steamapps\workshop\content\281990\865040033,no,0,0,0,0
colony_types,colony_types,last_definition_wins_by_object_id,63,mod/ugc_865040033.mod,865040033,Guilli's Planet Modifiers and Features,enabled_mod,c:\steam\steamapps\workshop\content\281990\865040033,no,0,0,0,0
colony_automation,colony_automation,last_definition_wins_by_object_id,63,mod/ugc_865040033.mod,865040033,Guilli's Planet Modifiers and Features,enabled_mod,c:\steam\steamapps\workshop\content\281990\865040033,no,0,0,0,0
colony_automation_categories,colony_automation_categories,last_definition_wins_by_object_id,63,mod/ugc_865040033.mod,865040033,Guilli's Planet Modifiers and Features,enabled_mod,c:\steam\steamapps\workshop\content\281990\865040033,no,0,0,0,0
on_actions,on_actions,additive_object_merge,63,mod/ugc_865040033.mod,865040033,Guilli's Planet Modifiers and Features,enabled_mod,c:\steam\steamapps\workshop\content\281990\865040033,yes,3,31,0,0
megastructures,megastructures,last_definition_wins_by_object_id,63,mod/ugc_865040033.mod,865040033,Guilli's Planet Modifiers and Features,enabled_mod,c:\steam\steamapps\workshop\content\281990\865040033,yes,2,10,0,0
starbase_modules,starbase_modules,last_definition_wins_by_object_id,63,mod/ugc_865040033.mod,865040033,Guilli's Planet Modifiers and Features,enabled_mod,c:\steam\steamapps\workshop\content\281990\865040033,no,0,0,0,0
starbase_buildings,starbase_buildings,last_definition_wins_by_object_id,63,mod/ugc_865040033.mod,865040033,Guilli's Planet Modifiers and Features,enabled_mod,c:\steam\steamapps\workshop\content\281990\865040033,yes,1,1,1,0
ship_sizes,ship_sizes,last_definition_wins_by_object_id,63,mod/ugc_865040033.mod,865040033,Guilli's Planet Modifiers and Features,enabled_mod,c:\steam\steamapps\workshop\content\281990\865040033,yes,3,7,0,0
section_templates,section_templates,last_definition_wins_by_section_key,63,mod/ugc_865040033.mod,865040033,Guilli's Planet Modifiers and Features,enabled_mod,c:\steam\steamapps\workshop\content\281990\865040033,yes,3,7,0,0
component_templates,component_templates,last_definition_wins_by_object_id,63,mod/ugc_865040033.mod,865040033,Guilli's Planet Modifiers and Features,enabled_mod,c:\steam\steamapps\workshop\content\281990\865040033,yes,3,5,5,0
component_sets,component_sets,last_definition_wins_by_object_id,63,mod/ugc_865040033.mod,865040033,Guilli's Planet Modifiers and Features,enabled_mod,c:\steam\steamapps\workshop\content\281990\865040033,yes,2,5,0,0
global_ship_designs,global_ship_designs,last_definition_wins_by_design_name,63,mod/ugc_865040033.mod,865040033,Guilli's Planet Modifiers and Features,enabled_mod,c:\steam\steamapps\workshop\content\281990\865040033,yes,3,7,0,0
districts,districts,last_definition_wins_by_object_id,63,mod/ugc_865040033.mod,865040033,Guilli's Planet Modifiers and Features,enabled_mod,c:\steam\steamapps\workshop\content\281990\865040033,no,0,0,0,0
zones,zones,last_definition_wins_by_object_id,63,mod/ugc_865040033.mod,865040033,Guilli's Planet Modifiers and Features,enabled_mod,c:\steam\steamapps\workshop\content\281990\865040033,yes,1,2,0,0
zone_slots,zone_slots,last_definition_wins_by_object_id,63,mod/ugc_865040033.mod,865040033,Guilli's Planet Modifiers and Features,enabled_mod,c:\steam\steamapps\workshop\content\281990\865040033,no,0,0,0,0
economic_plans,economic_plans,additive_object_merge,64,mod/ugc_819148835.mod,819148835,Planetary Diversity,focus_mod,c:\steam\steamapps\workshop\content\281990\819148835,no,0,0,0,0
ai_budget,ai_budget,top_level_duplicate_unproven; category/resource duplicates allowed,64,mod/ugc_819148835.mod,819148835,Planetary Diversity,focus_mod,c:\steam\steamapps\workshop\content\281990\819148835,no,0,0,0,0
ai_planet_specialization,ai_planet_specialization,folder_absent_in_local_4.4.5,64,mod/ugc_819148835.mod,819148835,Planetary Diversity,focus_mod,c:\steam\steamapps\workshop\content\281990\819148835,no,0,0,0,0
colony_types,colony_types,last_definition_wins_by_object_id,64,mod/ugc_819148835.mod,819148835,Planetary Diversity,focus_mod,c:\steam\steamapps\workshop\content\281990\819148835,no,0,0,0,0
colony_automation,colony_automation,last_definition_wins_by_object_id,64,mod/ugc_819148835.mod,819148835,Planetary Diversity,focus_mod,c:\steam\steamapps\workshop\content\281990\819148835,no,0,0,0,0
colony_automation_categories,colony_automation_categories,last_definition_wins_by_object_id,64,mod/ugc_819148835.mod,819148835,Planetary Diversity,focus_mod,c:\steam\steamapps\workshop\content\281990\819148835,no,0,0,0,0
on_actions,on_actions,additive_object_merge,64,mod/ugc_819148835.mod,819148835,Planetary Diversity,focus_mod,c:\steam\steamapps\workshop\content\281990\819148835,yes,1,36,0,0
megastructures,megastructures,last_definition_wins_by_object_id,64,mod/ugc_819148835.mod,819148835,Planetary Diversity,focus_mod,c:\steam\steamapps\workshop\content\281990\819148835,yes,1,1,1,0
starbase_modules,starbase_modules,last_definition_wins_by_object_id,64,mod/ugc_819148835.mod,819148835,Planetary Diversity,focus_mod,c:\steam\steamapps\workshop\content\281990\819148835,no,0,0,0,0
starbase_buildings,starbase_buildings,last_definition_wins_by_object_id,64,mod/ugc_819148835.mod,819148835,Planetary Diversity,focus_mod,c:\steam\steamapps\workshop\content\281990\819148835,no,0,0,0,0
ship_sizes,ship_sizes,last_definition_wins_by_object_id,64,mod/ugc_819148835.mod,819148835,Planetary Diversity,focus_mod,c:\steam\steamapps\workshop\content\281990\819148835,no,0,0,0,0
section_templates,section_templates,last_definition_wins_by_section_key,64,mod/ugc_819148835.mod,819148835,Planetary Diversity,focus_mod,c:\steam\steamapps\workshop\content\281990\819148835,no,0,0,0,0
component_templates,component_templates,last_definition_wins_by_object_id,64,mod/ugc_819148835.mod,819148835,Planetary Diversity,focus_mod,c:\steam\steamapps\workshop\content\281990\819148835,no,0,0,0,0
component_sets,component_sets,last_definition_wins_by_object_id,64,mod/ugc_819148835.mod,819148835,Planetary Diversity,focus_mod,c:\steam\steamapps\workshop\content\281990\819148835,no,0,0,0,0
global_ship_designs,global_ship_designs,last_definition_wins_by_design_name,64,mod/ugc_819148835.mod,819148835,Planetary Diversity,focus_mod,c:\steam\steamapps\workshop\content\281990\819148835,no,0,0,0,0
districts,districts,last_definition_wins_by_object_id,64,mod/ugc_819148835.mod,819148835,Planetary Diversity,focus_mod,c:\steam\steamapps\workshop\content\281990\819148835,no,0,0,0,0
